ID,date,store_nbr,item_nbr,perishable,unit_sales,,,,,,,,,,city,type_store,cluster,family
503,1,35,103501,0,3,,,,,,,,,,Playas,C,3,CLEANING
504,1,10,103501,0,3,,,,,,,,,,Quito,C,15,CLEANING
505,1,18,103501,0,3,,,,,,,,,,Quito,B,16,CLEANING
506,1,33,103501,0,3,,,,,,,,,,Quevedo,C,3,CLEANING
507,1,39,103501,0,3,,,,,,,,,,Cuenca,B,6,CLEANING
508,1,10,103501,0,3,,,,,,,,,,Quito,C,15,CLEANING
509,1,11,103501,0,3,,,,,,,,,,Cayambe,B,6,CLEANING
510,1,12,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
511,1,15,103501,0,3,,,,,,,,,,Ibarra,C,15,CLEANING
512,1,28,103501,0,3,,,,,,,,,,Guayaquil,E,10,CLEANING
513,1,16,103501,0,3,,,,,,,,,,Santo Domingo,C,3,CLEANING
514,1,31,103501,0,3,,,,,,,,,,Babahoyo,B,10,CLEANING
515,1,9,103501,0,3,,,,,,,,,,Quito,B,6,CLEANING
516,1,16,103501,0,3,,,,,,,,,,Santo Domingo,C,3,CLEANING
517,1,19,103501,0,3,,,,,,,,,,Guaranda,C,15,CLEANING
518,1,32,103501,0,3,,,,,,,,,,Guayaquil,C,3,CLEANING
519,1,43,103501,0,3,,,,,,,,,,Esmeraldas,E,10,CLEANING
520,1,18,103501,0,3,,,,,,,,,,Quito,B,16,CLEANING
521,1,30,103501,0,3,,,,,,,,,,Guayaquil,C,3,CLEANING
522,1,39,103501,0,3,,,,,,,,,,Cuenca,B,6,CLEANING
523,1,13,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
524,1,14,103501,0,3,,,,,,,,,,Riobamba,C,7,CLEANING
525,1,30,103501,0,3,,,,,,,,,,Guayaquil,C,3,CLEANING
526,1,32,103501,0,3,,,,,,,,,,Guayaquil,C,3,CLEANING
527,1,10,103501,0,3,,,,,,,,,,Quito,C,15,CLEANING
528,1,30,103501,0,3,,,,,,,,,,Guayaquil,C,3,CLEANING
529,1,34,103501,0,3,,,,,,,,,,Guayaquil,B,6,CLEANING
530,1,9,103501,0,3,,,,,,,,,,Quito,B,6,CLEANING
531,1,13,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
532,1,14,103501,0,3,,,,,,,,,,Riobamba,C,7,CLEANING
533,1,17,103501,0,3,,,,,,,,,,Quito,C,12,CLEANING
534,1,28,103501,0,3,,,,,,,,,,Guayaquil,E,10,CLEANING
535,1,35,103501,0,3,,,,,,,,,,Playas,C,3,CLEANING
536,1,43,103501,0,3,,,,,,,,,,Esmeraldas,E,10,CLEANING
537,1,34,103501,0,3,,,,,,,,,,Guayaquil,B,6,CLEANING
538,1,10,103501,0,3,,,,,,,,,,Quito,C,15,CLEANING
539,1,28,103501,0,3,,,,,,,,,,Guayaquil,E,10,CLEANING
540,1,12,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
541,1,13,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
542,1,28,103501,0,3,,,,,,,,,,Guayaquil,E,10,CLEANING
543,1,54,103501,0,3,,,,,,,,,,El Carmen,C,3,CLEANING
544,1,10,103501,0,3,,,,,,,,,,Quito,C,15,CLEANING
545,1,30,103501,0,3,,,,,,,,,,Guayaquil,C,3,CLEANING
546,1,11,103501,0,3,,,,,,,,,,Cayambe,B,6,CLEANING
547,1,12,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
548,1,19,103501,0,3,,,,,,,,,,Guaranda,C,15,CLEANING
549,1,9,103501,0,3,,,,,,,,,,Quito,B,6,CLEANING
550,1,12,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
551,1,13,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
552,1,17,103501,0,3,,,,,,,,,,Quito,C,12,CLEANING
553,1,43,103501,0,3,,,,,,,,,,Esmeraldas,E,10,CLEANING
554,1,54,103501,0,3,,,,,,,,,,El Carmen,C,3,CLEANING
555,1,30,103501,0,3,,,,,,,,,,Guayaquil,C,3,CLEANING
556,1,40,103501,0,3,,,,,,,,,,Machala,C,3,CLEANING
557,1,43,103501,0,3,,,,,,,,,,Esmeraldas,E,10,CLEANING
558,1,11,103501,0,3,,,,,,,,,,Cayambe,B,6,CLEANING
559,1,12,103501,0,3,,,,,,,,,,Latacunga,C,15,CLEANING
560,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
561,1,13,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
562,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
563,1,32,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
564,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
565,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
566,1,43,103501,0,2,,,,,,,,,,Esmeraldas,E,10,CLEANING
567,1,18,103501,0,2,,,,,,,,,,Quito,B,16,CLEANING
568,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
569,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
570,1,16,103501,0,2,,,,,,,,,,Santo Domingo,C,3,CLEANING
571,1,30,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
572,1,34,103501,0,2,,,,,,,,,,Guayaquil,B,6,CLEANING
573,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
574,1,18,103501,0,2,,,,,,,,,,Quito,B,16,CLEANING
575,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
576,1,30,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
577,1,31,103501,0,2,,,,,,,,,,Babahoyo,B,10,CLEANING
578,1,32,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
579,1,28,103501,0,2,,,,,,,,,,Guayaquil,E,10,CLEANING
580,1,30,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
581,1,31,103501,0,2,,,,,,,,,,Babahoyo,B,10,CLEANING
582,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
583,1,13,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
584,1,18,103501,0,2,,,,,,,,,,Quito,B,16,CLEANING
585,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
586,1,13,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
587,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
588,1,28,103501,0,2,,,,,,,,,,Guayaquil,E,10,CLEANING
589,1,34,103501,0,2,,,,,,,,,,Guayaquil,B,6,CLEANING
590,1,54,103501,0,2,,,,,,,,,,El Carmen,C,3,CLEANING
591,1,30,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
592,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
593,1,12,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
594,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
595,1,9,103501,0,2,,,,,,,,,,Quito,B,6,CLEANING
596,1,12,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
597,1,18,103501,0,2,,,,,,,,,,Quito,B,16,CLEANING
598,1,34,103501,0,2,,,,,,,,,,Guayaquil,B,6,CLEANING
599,1,43,103501,0,2,,,,,,,,,,Esmeraldas,E,10,CLEANING
600,1,18,103501,0,2,,,,,,,,,,Quito,B,16,CLEANING
601,1,32,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
602,1,43,103501,0,2,,,,,,,,,,Esmeraldas,E,10,CLEANING
603,1,31,103501,0,2,,,,,,,,,,Babahoyo,B,10,CLEANING
604,1,43,103501,0,2,,,,,,,,,,Esmeraldas,E,10,CLEANING
605,1,12,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
606,1,15,103501,0,2,,,,,,,,,,Ibarra,C,15,CLEANING
607,1,18,103501,0,2,,,,,,,,,,Quito,B,16,CLEANING
608,1,54,103501,0,2,,,,,,,,,,El Carmen,C,3,CLEANING
609,1,10,103501,0,2,,,,,,,,,,Quito,C,15,CLEANING
610,1,16,103501,0,2,,,,,,,,,,Santo Domingo,C,3,CLEANING
611,1,28,103501,0,2,,,,,,,,,,Guayaquil,E,10,CLEANING
612,1,32,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
613,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
614,1,11,103501,0,2,,,,,,,,,,Cayambe,B,6,CLEANING
615,1,12,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
616,1,32,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
617,1,34,103501,0,2,,,,,,,,,,Guayaquil,B,6,CLEANING
618,1,43,103501,0,2,,,,,,,,,,Esmeraldas,E,10,CLEANING
619,1,12,103501,0,2,,,,,,,,,,Latacunga,C,15,CLEANING
620,1,18,103501,0,2,,,,,,,,,,Quito,B,16,CLEANING
621,1,32,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
622,1,34,103501,0,2,,,,,,,,,,Guayaquil,B,6,CLEANING
623,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
624,1,43,103501,0,2,,,,,,,,,,Esmeraldas,E,10,CLEANING
625,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
626,1,28,103501,0,2,,,,,,,,,,Guayaquil,E,10,CLEANING
627,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
628,1,15,103501,0,2,,,,,,,,,,Ibarra,C,15,CLEANING
629,1,30,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
630,1,31,103501,0,2,,,,,,,,,,Babahoyo,B,10,CLEANING
631,1,35,103501,0,2,,,,,,,,,,Playas,C,3,CLEANING
632,1,32,103501,0,2,,,,,,,,,,Guayaquil,C,3,CLEANING
633,1,39,103501,0,2,,,,,,,,,,Cuenca,B,6,CLEANING
634,1,10,103501,0,2,,,,,,,,,,Quito,C,15,CLEANING
635,1,17,103501,0,2,,,,,,,,,,Quito,C,12,CLEANING
636,1,28,103501,0,2,,,,,,,,,,Guayaquil,E,10,CLEANING
637,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
638,1,43,103501,0,2,,,,,,,,,,Esmeraldas,E,10,CLEANING
639,1,19,103501,0,2,,,,,,,,,,Guaranda,C,15,CLEANING
640,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
641,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
642,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
643,1,14,103501,0,1,,,,,,,,,,Riobamba,C,7,CLEANING
644,1,19,103501,0,1,,,,,,,,,,Guaranda,C,15,CLEANING
645,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
646,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
647,1,34,103501,0,1,,,,,,,,,,Guayaquil,B,6,CLEANING
648,1,31,103501,0,1,,,,,,,,,,Babahoyo,B,10,CLEANING
649,1,34,103501,0,1,,,,,,,,,,Guayaquil,B,6,CLEANING
650,1,39,103501,0,1,,,,,,,,,,Cuenca,B,6,CLEANING
651,1,43,103501,0,1,,,,,,,,,,Esmeraldas,E,10,CLEANING
652,1,39,103501,0,1,,,,,,,,,,Cuenca,B,6,CLEANING
653,1,18,103501,0,1,,,,,,,,,,Quito,B,16,CLEANING
654,1,19,103501,0,1,,,,,,,,,,Guaranda,C,15,CLEANING
655,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
656,1,11,103501,0,1,,,,,,,,,,Cayambe,B,6,CLEANING
657,1,17,103501,0,1,,,,,,,,,,Quito,C,12,CLEANING
658,1,35,103501,0,1,,,,,,,,,,Playas,C,3,CLEANING
659,1,19,103501,0,1,,,,,,,,,,Guaranda,C,15,CLEANING
660,1,28,103501,0,1,,,,,,,,,,Guayaquil,E,10,CLEANING
661,1,35,103501,0,1,,,,,,,,,,Playas,C,3,CLEANING
662,1,12,103501,0,1,,,,,,,,,,Latacunga,C,15,CLEANING
663,1,18,103501,0,1,,,,,,,,,,Quito,B,16,CLEANING
664,1,31,103501,0,1,,,,,,,,,,Babahoyo,B,10,CLEANING
665,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
666,1,39,103501,0,1,,,,,,,,,,Cuenca,B,6,CLEANING
667,1,40,103501,0,1,,,,,,,,,,Machala,C,3,CLEANING
668,1,18,103501,0,1,,,,,,,,,,Quito,B,16,CLEANING
669,1,13,103501,0,1,,,,,,,,,,Latacunga,C,15,CLEANING
670,1,18,103501,0,1,,,,,,,,,,Quito,B,16,CLEANING
671,1,35,103501,0,1,,,,,,,,,,Playas,C,3,CLEANING
672,1,39,103501,0,1,,,,,,,,,,Cuenca,B,6,CLEANING
673,1,11,103501,0,1,,,,,,,,,,Cayambe,B,6,CLEANING
674,1,39,103501,0,1,,,,,,,,,,Cuenca,B,6,CLEANING
675,1,32,103501,0,1,,,,,,,,,,Guayaquil,C,3,CLEANING
676,1,18,103501,0,1,,,,,,,,,,Quito,B,16,CLEANING
677,1,19,103501,0,1,,,,,,,,,,Guaranda,C,15,CLEANING
678,1,31,103501,0,1,,,,,,,,,,Babahoyo,B,10,CLEANING
679,1,34,103501,0,1,,,,,,,,,,Guayaquil,B,6,CLEANING
680,1,13,103501,0,1,,,,,,,,,,Latacunga,C,15,CLEANING
681,1,39,103501,0,1,,,,,,,,,,Cuenca,B,6,CLEANING
682,1,18,103501,0,1,,,,,,,,,,Quito,B,16,CLEANING
683,1,47,103520,0,23,,,,,,,,,,Quito,A,14,GROCERY I
684,1,44,103520,0,16,,,,,,,,,,Quito,A,5,GROCERY I
685,1,24,103520,0,16,,,,,,,,,,Guayaquil,D,1,GROCERY I
686,1,50,103520,0,15,,,,,,,,,,Ambato,A,14,GROCERY I
687,1,48,103520,0,15,,,,,,,,,,Quito,A,14,GROCERY I
688,1,47,103520,0,15,,,,,,,,,,Quito,A,14,GROCERY I
689,1,44,103520,0,14,,,,,,,,,,Quito,A,5,GROCERY I
690,1,45,103520,0,13,,,,,,,,,,Quito,A,11,GROCERY I
691,1,8,103520,0,13,,,,,,,,,,Quito,D,8,GROCERY I
692,1,3,103520,0,13,,,,,,,,,,Quito,D,8,GROCERY I
693,1,50,103520,0,13,,,,,,,,,,Ambato,A,14,GROCERY I
694,1,47,103520,0,13,,,,,,,,,,Quito,A,14,GROCERY I
695,1,8,103520,0,12,,,,,,,,,,Quito,D,8,GROCERY I
696,1,44,103520,0,12,,,,,,,,,,Quito,A,5,GROCERY I
697,1,7,103520,0,12,,,,,,,,,,Quito,D,8,GROCERY I
698,1,8,103520,0,12,,,,,,,,,,Quito,D,8,GROCERY I
699,1,3,103520,0,12,,,,,,,,,,Quito,D,8,GROCERY I
700,1,47,103520,0,12,,,,,,,,,,Quito,A,14,GROCERY I
701,1,3,103520,0,12,,,,,,,,,,Quito,D,8,GROCERY I
702,1,44,103520,0,12,,,,,,,,,,Quito,A,5,GROCERY I
703,1,23,103520,0,11,,,,,,,,,,Ambato,D,9,GROCERY I
704,1,44,103520,0,11,,,,,,,,,,Quito,A,5,GROCERY I
705,1,44,103520,0,11,,,,,,,,,,Quito,A,5,GROCERY I
706,1,48,103520,0,11,,,,,,,,,,Quito,A,14,GROCERY I
707,1,24,103520,0,11,,,,,,,,,,Guayaquil,D,1,GROCERY I
708,1,46,103520,0,11,,,,,,,,,,Quito,A,14,GROCERY I
709,1,50,103520,0,11,,,,,,,,,,Ambato,A,14,GROCERY I
710,1,44,103520,0,11,,,,,,,,,,Quito,A,5,GROCERY I
711,1,50,103520,0,11,,,,,,,,,,Ambato,A,14,GROCERY I
712,1,3,103520,0,10,,,,,,,,,,Quito,D,8,GROCERY I
713,1,24,103520,0,10,,,,,,,,,,Guayaquil,D,1,GROCERY I
714,1,44,103520,0,10,,,,,,,,,,Quito,A,5,GROCERY I
715,1,50,103520,0,10,,,,,,,,,,Ambato,A,14,GROCERY I
716,1,47,103520,0,10,,,,,,,,,,Quito,A,14,GROCERY I
717,1,24,103520,0,10,,,,,,,,,,Guayaquil,D,1,GROCERY I
718,1,11,103520,0,10,,,,,,,,,,Cayambe,B,6,GROCERY I
719,1,47,103520,0,10,,,,,,,,,,Quito,A,14,GROCERY I
720,1,44,103520,0,9,,,,,,,,,,Quito,A,5,GROCERY I
721,1,8,103520,0,9,,,,,,,,,,Quito,D,8,GROCERY I
722,1,37,103520,0,9,,,,,,,,,,Cuenca,D,2,GROCERY I
723,1,47,103520,0,9,,,,,,,,,,Quito,A,14,GROCERY I
724,1,24,103520,0,9,,,,,,,,,,Guayaquil,D,1,GROCERY I
725,1,47,103520,0,9,,,,,,,,,,Quito,A,14,GROCERY I
726,1,8,103520,0,9,,,,,,,,,,Quito,D,8,GROCERY I
727,1,48,103520,0,9,,,,,,,,,,Quito,A,14,GROCERY I
728,1,44,103520,0,9,,,,,,,,,,Quito,A,5,GROCERY I
729,1,38,103520,0,9,,,,,,,,,,Loja,D,4,GROCERY I
730,1,48,103520,0,9,,,,,,,,,,Quito,A,14,GROCERY I
731,1,8,103520,0,8,,,,,,,,,,Quito,D,8,GROCERY I
732,1,6,103520,0,8,,,,,,,,,,Quito,D,13,GROCERY I
733,1,54,103520,0,8,,,,,,,,,,El Carmen,C,3,GROCERY I
734,1,3,103520,0,8,,,,,,,,,,Quito,D,8,GROCERY I
735,1,6,103520,0,8,,,,,,,,,,Quito,D,13,GROCERY I
736,1,2,103520,0,8,,,,,,,,,,Quito,D,13,GROCERY I
737,1,47,103520,0,8,,,,,,,,,,Quito,A,14,GROCERY I
738,1,51,103520,0,8,,,,,,,,,,Guayaquil,A,17,GROCERY I
739,1,45,103520,0,8,,,,,,,,,,Quito,A,11,GROCERY I
740,1,48,103520,0,8,,,,,,,,,,Quito,A,14,GROCERY I
741,1,3,103520,0,8,,,,,,,,,,Quito,D,8,GROCERY I
742,1,45,103520,0,8,,,,,,,,,,Quito,A,11,GROCERY I
743,1,51,103520,0,8,,,,,,,,,,Guayaquil,A,17,GROCERY I
744,1,2,103520,0,8,,,,,,,,,,Quito,D,13,GROCERY I
745,1,3,103520,0,8,,,,,,,,,,Quito,D,8,GROCERY I
746,1,48,103520,0,8,,,,,,,,,,Quito,A,14,GROCERY I
747,1,44,103520,0,8,,,,,,,,,,Quito,A,5,GROCERY I
748,1,48,103520,0,8,,,,,,,,,,Quito,A,14,GROCERY I
749,1,45,103520,0,8,,,,,,,,,,Quito,A,11,GROCERY I
750,1,45,103520,0,8,,,,,,,,,,Quito,A,11,GROCERY I
751,1,47,103520,0,8,,,,,,,,,,Quito,A,14,GROCERY I
752,1,45,103520,0,8,,,,,,,,,,Quito,A,11,GROCERY I
753,1,48,103520,0,8,,,,,,,,,,Quito,A,14,GROCERY I
754,1,3,103520,0,8,,,,,,,,,,Quito,D,8,GROCERY I
755,1,8,103520,0,7,,,,,,,,,,Quito,D,8,GROCERY I
756,1,48,103520,0,7,,,,,,,,,,Quito,A,14,GROCERY I
757,1,47,103520,0,7,,,,,,,,,,Quito,A,14,GROCERY I
758,1,50,103520,0,7,,,,,,,,,,Ambato,A,14,GROCERY I
759,1,24,103520,0,7,,,,,,,,,,Guayaquil,D,1,GROCERY I
760,1,47,103520,0,7,,,,,,,,,,Quito,A,14,GROCERY I
761,1,48,103520,0,7,,,,,,,,,,Quito,A,14,GROCERY I
762,1,47,103520,0,7,,,,,,,,,,Quito,A,14,GROCERY I
763,1,37,103520,0,7,,,,,,,,,,Cuenca,D,2,GROCERY I
764,1,44,103520,0,7,,,,,,,,,,Quito,A,5,GROCERY I
765,1,50,103520,0,7,,,,,,,,,,Ambato,A,14,GROCERY I
766,1,24,103520,0,7,,,,,,,,,,Guayaquil,D,1,GROCERY I
767,1,3,103520,0,7,,,,,,,,,,Quito,D,8,GROCERY I
768,1,44,103520,0,7,,,,,,,,,,Quito,A,5,GROCERY I
769,1,51,103520,0,7,,,,,,,,,,Guayaquil,A,17,GROCERY I
770,1,23,103520,0,6,,,,,,,,,,Ambato,D,9,GROCERY I
771,1,24,103520,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
772,1,37,103520,0,6,,,,,,,,,,Cuenca,D,2,GROCERY I
773,1,54,103520,0,6,,,,,,,,,,El Carmen,C,3,GROCERY I
774,1,1,103520,0,6,,,,,,,,,,Quito,D,13,GROCERY I
775,1,2,103520,0,6,,,,,,,,,,Quito,D,13,GROCERY I
776,1,8,103520,0,6,,,,,,,,,,Quito,D,8,GROCERY I
777,1,37,103520,0,6,,,,,,,,,,Cuenca,D,2,GROCERY I
778,1,9,103520,0,6,,,,,,,,,,Quito,B,6,GROCERY I
779,1,44,103520,0,6,,,,,,,,,,Quito,A,5,GROCERY I
780,1,4,103520,0,6,,,,,,,,,,Quito,D,9,GROCERY I
781,1,39,103520,0,6,,,,,,,,,,Cuenca,B,6,GROCERY I
782,1,44,103520,0,6,,,,,,,,,,Quito,A,5,GROCERY I
783,1,48,103520,0,6,,,,,,,,,,Quito,A,14,GROCERY I
784,1,46,103520,0,6,,,,,,,,,,Quito,A,14,GROCERY I
785,1,2,103520,0,6,,,,,,,,,,Quito,D,13,GROCERY I
786,1,48,103520,0,6,,,,,,,,,,Quito,A,14,GROCERY I
787,1,8,103520,0,6,,,,,,,,,,Quito,D,8,GROCERY I
788,1,37,103520,0,6,,,,,,,,,,Cuenca,D,2,GROCERY I
789,1,24,103520,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
790,1,47,103520,0,6,,,,,,,,,,Quito,A,14,GROCERY I
791,1,47,103520,0,6,,,,,,,,,,Quito,A,14,GROCERY I
792,1,24,103520,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
793,1,50,103520,0,6,,,,,,,,,,Ambato,A,14,GROCERY I
794,1,50,103520,0,6,,,,,,,,,,Ambato,A,14,GROCERY I
795,1,54,103520,0,6,,,,,,,,,,El Carmen,C,3,GROCERY I
796,1,47,103520,0,6,,,,,,,,,,Quito,A,14,GROCERY I
797,1,38,103520,0,6,,,,,,,,,,Loja,D,4,GROCERY I
798,1,8,103520,0,6,,,,,,,,,,Quito,D,8,GROCERY I
799,1,39,103520,0,6,,,,,,,,,,Cuenca,B,6,GROCERY I
800,1,49,103520,0,6,,,,,,,,,,Quito,A,11,GROCERY I
801,1,12,103520,0,6,,,,,,,,,,Latacunga,C,15,GROCERY I
802,1,24,103520,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
803,1,24,103520,0,6,,,,,,,,,,Guayaquil,D,1,GROCERY I
804,1,47,103520,0,5,,,,,,,,,,Quito,A,14,GROCERY I
805,1,4,103520,0,5,,,,,,,,,,Quito,D,9,GROCERY I
806,1,12,103520,0,5,,,,,,,,,,Latacunga,C,15,GROCERY I
807,1,19,103520,0,5,,,,,,,,,,Guaranda,C,15,GROCERY I
808,1,33,103520,0,5,,,,,,,,,,Quevedo,C,3,GROCERY I
809,1,45,103520,0,5,,,,,,,,,,Quito,A,11,GROCERY I
810,1,50,103520,0,5,,,,,,,,,,Ambato,A,14,GROCERY I
811,1,7,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
812,1,30,103520,0,5,,,,,,,,,,Guayaquil,C,3,GROCERY I
813,1,6,103520,0,5,,,,,,,,,,Quito,D,13,GROCERY I
814,1,51,103520,0,5,,,,,,,,,,Guayaquil,A,17,GROCERY I
815,1,7,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
816,1,8,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
817,1,46,103520,0,5,,,,,,,,,,Quito,A,14,GROCERY I
818,1,51,103520,0,5,,,,,,,,,,Guayaquil,A,17,GROCERY I
819,1,6,103520,0,5,,,,,,,,,,Quito,D,13,GROCERY I
820,1,48,103520,0,5,,,,,,,,,,Quito,A,14,GROCERY I
821,1,8,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
822,1,8,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
823,1,50,103520,0,5,,,,,,,,,,Ambato,A,14,GROCERY I
824,1,4,103520,0,5,,,,,,,,,,Quito,D,9,GROCERY I
825,1,48,103520,0,5,,,,,,,,,,Quito,A,14,GROCERY I
826,1,8,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
827,1,39,103520,0,5,,,,,,,,,,Cuenca,B,6,GROCERY I
828,1,44,103520,0,5,,,,,,,,,,Quito,A,5,GROCERY I
829,1,45,103520,0,5,,,,,,,,,,Quito,A,11,GROCERY I
830,1,50,103520,0,5,,,,,,,,,,Ambato,A,14,GROCERY I
831,1,8,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
832,1,46,103520,0,5,,,,,,,,,,Quito,A,14,GROCERY I
833,1,3,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
834,1,24,103520,0,5,,,,,,,,,,Guayaquil,D,1,GROCERY I
835,1,3,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
836,1,46,103520,0,5,,,,,,,,,,Quito,A,14,GROCERY I
837,1,45,103520,0,5,,,,,,,,,,Quito,A,11,GROCERY I
838,1,51,103520,0,5,,,,,,,,,,Guayaquil,A,17,GROCERY I
839,1,1,103520,0,5,,,,,,,,,,Quito,D,13,GROCERY I
840,1,3,103520,0,5,,,,,,,,,,Quito,D,8,GROCERY I
841,1,24,103520,0,5,,,,,,,,,,Guayaquil,D,1,GROCERY I
842,1,1,103520,0,5,,,,,,,,,,Quito,D,13,GROCERY I
843,1,24,103520,0,5,,,,,,,,,,Guayaquil,D,1,GROCERY I
844,1,51,103520,0,5,,,,,,,,,,Guayaquil,A,17,GROCERY I
845,1,39,103520,0,5,,,,,,,,,,Cuenca,B,6,GROCERY I
846,1,50,103520,0,5,,,,,,,,,,Ambato,A,14,GROCERY I
847,1,11,103520,0,5,,,,,,,,,,Cayambe,B,6,GROCERY I
848,1,39,103520,0,5,,,,,,,,,,Cuenca,B,6,GROCERY I
849,1,45,103520,0,5,,,,,,,,,,Quito,A,11,GROCERY I
850,1,30,103520,0,4,,,,,,,,,,Guayaquil,C,3,GROCERY I
851,1,33,103520,0,4,,,,,,,,,,Quevedo,C,3,GROCERY I
852,1,11,103520,0,4,,,,,,,,,,Cayambe,B,6,GROCERY I
853,1,9,103520,0,4,,,,,,,,,,Quito,B,6,GROCERY I
854,1,11,103520,0,4,,,,,,,,,,Cayambe,B,6,GROCERY I
855,1,37,103520,0,4,,,,,,,,,,Cuenca,D,2,GROCERY I
856,1,5,103520,0,4,,,,,,,,,,Santo Domingo,D,4,GROCERY I
857,1,45,103520,0,4,,,,,,,,,,Quito,A,11,GROCERY I
858,1,54,103520,0,4,,,,,,,,,,El Carmen,C,3,GROCERY I
859,1,37,103520,0,4,,,,,,,,,,Cuenca,D,2,GROCERY I
860,1,2,103520,0,4,,,,,,,,,,Quito,D,13,GROCERY I
861,1,3,103520,0,4,,,,,,,,,,Quito,D,8,GROCERY I
862,1,5,103520,0,4,,,,,,,,,,Santo Domingo,D,4,GROCERY I
863,1,27,103520,0,4,,,,,,,,,,Daule,D,1,GROCERY I
864,1,46,103520,0,4,,,,,,,,,,Quito,A,14,GROCERY I
865,1,49,103520,0,4,,,,,,,,,,Quito,A,11,GROCERY I
866,1,50,103520,0,4,,,,,,,,,,Ambato,A,14,GROCERY I
867,1,11,103520,0,4,,,,,,,,,,Cayambe,B,6,GROCERY I
868,1,34,103520,0,4,,,,,,,,,,Guayaquil,B,6,GROCERY I
869,1,46,103520,0,4,,,,,,,,,,Quito,A,14,GROCERY I
870,1,2,103520,0,4,,,,,,,,,,Quito,D,13,GROCERY I
